,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR
484,484,Male,Yes,3,Not Educated,12000,14000,B,10000
485,485,Female,Yes,3,UG,40000,186000,A,15000
486,486,Female,No,4,UG,25000,349000,A,15000
487,487,Male,Yes,1,Ph.d,40000,470000,B,10000
488,488,Male,Yes,0,Ph.d,9000,338000,B,10000
489,489,Female,Yes,5,Ph.d,38000,370000,D,2500
490,490,Male,No,4,UG,9000,334000,B,10000
491,491,Female,Yes,3,Ph.d,7000,238000,B,10000
492,492,Male,No,2,Ph.d,19000,121000,A,15000
493,493,Male,No,1,Not Educated,27000,62000,B,10000
494,494,Male,Yes,1,Ph.d,26000,79000,B,10000
495,495,Female,Yes,4,PG,38000,317000,B,10000
496,496,Male,Yes,2,Ph.d,20000,194000,A,15000
497,497,Female,Yes,1,Ph.d,49000,484000,C,5000
498,498,Female,Yes,5,Ph.d,31000,352000,B,10000
499,499,Male,Yes,3,Ph.d,28000,466000,B,10000
500,500,Male,Yes,4,Not Educated,13000,272000,B,10000
501,501,Male,Yes,4,Ph.d,34000,368000,B,10000
502,502,Male,No,2,Ph.d,9000,462000,B,10000
503,503,Male,No,0,Ph.d,10000,21000,A,15000
504,504,Male,Yes,2,Ph.d,23000,96000,A,15000
505,505,Male,Yes,2,Ph.d,27000,226000,B,10000
506,506,Female,No,0,Ph.d,20000,454000,C,5000
507,507,Male,Yes,1,UG,20000,144000,B,10000
508,508,Male,Yes,4,Ph.d,30000,184000,B,10000
509,509,Male,Yes,2,Ph.d,19000,299000,B,10000
510,510,Male,Yes,4,Ph.d,20000,156000,A,15000
511,511,Male,Yes,5,Ph.d,20000,288000,B,10000
512,512,Male,No,4,Ph.d,42000,289000,B,10000
513,513,Male,Yes,3,Ph.d,50000,497000,C,5000
514,514,Female,Yes,5,Ph.d,43000,475000,D,2500
515,515,Male,No,3,Not Educated,29000,347000,B,10000
516,516,Male,Yes,4,Ph.d,25000,185000,B,10000
517,517,Male,No,2,Ph.d,49000,51000,A,15000
518,518,Male,No,0,PG,16000,99000,D,2500
519,519,Male,Yes,3,PG,22000,285000,B,10000
520,520,Male,Yes,4,Ph.d,50000,119000,B,10000
521,521,Female,Yes,0,Ph.d,46000,464000,B,10000
522,522,Male,Yes,2,Not Educated,27000,82000,A,15000
523,523,Female,No,0,Ph.d,14000,478000,B,10000
524,524,Male,No,0,UG,25000,366000,C,5000
525,525,Male,Yes,5,Ph.d,9000,399000,B,10000
526,526,Female,Yes,1,Ph.d,38000,86000,B,10000
527,527,Male,Yes,4,PG,7000,448000,B,10000
528,528,Male,No,3,Ph.d,33000,46000,B,10000
529,529,Male,Yes,5,Ph.d,16000,407000,D,2500
530,530,Male,No,4,Ph.d,30000,257000,D,2500
531,531,Male,Yes,5,Ph.d,17000,289000,B,10000
532,532,Male,Yes,2,Ph.d,8000,337000,B,10000
533,533,Male,Yes,2,Ph.d,22000,124000,B,10000
534,534,Male,No,5,Ph.d,21000,400000,B,10000
535,535,Male,No,0,Ph.d,46000,264000,D,2500
536,536,Male,Yes,5,Ph.d,24000,200000,B,10000
537,537,Female,Yes,4,Ph.d,16000,297000,B,10000
538,538,Female,Yes,0,Ph.d,22000,321000,B,10000
539,539,Male,Yes,2,PG,10000,150000,D,2500
540,540,Male,Yes,0,PG,6000,192000,A,15000
541,541,Male,Yes,1,Ph.d,18000,170000,B,10000
542,542,Male,Yes,3,PG,14000,228000,A,15000
543,543,Male,Yes,4,Ph.d,22000,213000,B,10000
544,544,Male,Yes,5,PG,32000,478000,D,2500
545,545,Male,Yes,3,Ph.d,40000,77000,B,10000
546,546,Male,No,4,Ph.d,18000,244000,B,10000
547,547,Female,No,3,Not Educated,49000,51000,B,10000
548,548,Female,Yes,2,Ph.d,15000,49000,D,2500
549,549,Male,No,0,Ph.d,45000,396000,D,2500
550,550,Male,Yes,5,Ph.d,34000,422000,B,10000
551,551,Male,Yes,4,Ph.d,20000,309000,B,10000
552,552,Male,No,5,Ph.d,24000,418000,B,10000
553,553,Male,No,1,Ph.d,39000,363000,B,10000
554,554,Male,No,4,Ph.d,19000,464000,A,15000
555,555,Male,No,5,UG,13000,446000,B,10000
556,556,Male,Yes,2,Ph.d,38000,345000,B,10000
557,557,Male,Yes,1,PG,49000,142000,B,10000
558,558,Male,No,4,Ph.d,43000,141000,B,10000
559,559,Male,Yes,1,Ph.d,12000,490000,B,10000
560,560,Male,Yes,5,UG,7000,133000,B,10000
561,561,Male,Yes,0,Not Educated,26000,282000,C,5000
562,562,Male,Yes,1,PG,11000,294000,B,10000
563,563,Male,Yes,3,Ph.d,29000,336000,B,10000
564,564,Male,Yes,2,Ph.d,30000,43000,B,10000
565,565,Female,Yes,0,Ph.d,28000,407000,B,10000
566,566,Male,Yes,2,Ph.d,7000,381000,A,15000
567,567,Female,Yes,3,Ph.d,22000,27000,B,10000
568,568,Male,Yes,5,Not Educated,46000,296000,D,2500
569,569,Male,Yes,5,Ph.d,20000,299000,C,5000
570,570,Female,No,3,Not Educated,19000,129000,B,10000
571,571,Female,Yes,3,Ph.d,14000,485000,B,10000
572,572,Male,No,2,PG,38000,73000,B,10000
573,573,Female,Yes,4,PG,45000,211000,B,10000
574,574,Male,Yes,1,Ph.d,31000,373000,C,5000
575,575,Female,Yes,3,Ph.d,10000,425000,B,10000
576,576,Male,Yes,2,UG,19000,396000,B,10000
577,577,Male,No,1,Ph.d,36000,376000,B,10000
578,578,Male,Yes,5,Ph.d,49000,486000,A,15000
579,579,Male,Yes,5,Ph.d,31000,227000,A,15000
580,580,Female,Yes,4,PG,31000,461000,B,10000
581,581,Female,Yes,1,Ph.d,39000,246000,B,10000
582,582,Female,Yes,2,Ph.d,27000,380000,B,10000
583,583,Male,Yes,4,Ph.d,12000,238000,C,5000
584,584,Male,Yes,1,Ph.d,25000,340000,B,10000
585,585,Male,No,3,Not Educated,6000,20000,B,10000
586,586,Male,No,5,PG,18000,29000,B,10000
587,587,Male,No,4,Ph.d,36000,350000,B,10000
588,588,Male,Yes,0,Ph.d,20000,190000,B,10000
589,589,Male,No,4,Ph.d,31000,454000,B,10000
590,590,Male,Yes,2,Ph.d,49000,122000,B,10000
591,591,Male,No,1,Not Educated,46000,386000,B,10000
592,592,Female,Yes,1,PG,6000,471000,B,10000
593,593,Male,Yes,4,Not Educated,20000,100000,B,10000
594,594,Female,No,2,Ph.d,17000,38000,A,15000
595,595,Male,Yes,0,Not Educated,42000,95000,B,10000
596,596,Male,Yes,5,Ph.d,27000,50000,B,10000
597,597,Male,Yes,3,UG,20000,385000,B,10000
598,598,Female,No,4,Ph.d,23000,303000,B,10000
599,599,Male,Yes,5,PG,33000,109000,B,10000
600,600,Female,Yes,4,Ph.d,10000,457000,B,10000
601,601,Female,Yes,5,Ph.d,36000,270000,B,10000
602,602,Male,Yes,3,Ph.d,32000,202000,D,2500
603,603,Male,Yes,5,PG,36000,61000,B,10000
604,604,Male,Yes,4,Ph.d,46000,66000,B,10000
605,605,Male,Yes,4,Ph.d,24000,29000,B,10000
606,606,Female,No,4,Ph.d,36000,373000,A,15000
607,607,Male,No,3,Not Educated,44000,480000,C,5000
608,608,Male,Yes,2,Ph.d,29000,471000,B,10000
609,609,Female,Yes,4,Ph.d,10000,80000,A,15000
610,610,Male,Yes,4,Ph.d,49000,185000,B,10000
611,611,Male,Yes,0,Ph.d,46000,293000,B,10000
612,612,Male,Yes,3,Ph.d,7000,316000,B,10000
613,613,Male,Yes,0,PG,22000,444000,B,10000
614,614,Female,Yes,1,Ph.d,12000,499000,C,5000
615,615,Male,Yes,3,Ph.d,19000,328000,C,5000
616,616,Female,Yes,2,PG,23000,478000,B,10000
617,617,Male,Yes,2,UG,36000,166000,B,10000
618,618,Male,Yes,5,UG,24000,240000,D,2500
619,619,Male,Yes,1,UG,8000,280000,B,10000
620,620,Male,Yes,3,Ph.d,15000,268000,C,5000
621,621,Male,Yes,2,Ph.d,7000,292000,A,15000
622,622,Male,No,3,Ph.d,12000,151000,B,10000
623,623,Male,Yes,0,Ph.d,44000,273000,D,2500
624,624,Male,No,5,Ph.d,28000,59000,B,10000
625,625,Male,Yes,0,Ph.d,28000,285000,B,10000
626,626,Male,No,3,PG,27000,231000,B,10000
627,627,Male,Yes,5,Ph.d,11000,366000,B,10000
628,628,Male,No,4,Ph.d,31000,369000,D,2500
629,629,Male,No,5,Ph.d,49000,160000,A,15000
630,630,Male,Yes,1,Ph.d,39000,426000,B,10000
631,631,Male,Yes,0,Ph.d,29000,339000,D,2500
632,632,Female,Yes,3,Not Educated,13000,292000,A,15000
633,633,Male,Yes,4,Ph.d,36000,152000,C,5000
634,634,Male,No,5,PG,12000,91000,B,10000
635,635,Male,Yes,4,Ph.d,36000,494000,D,2500
636,636,Female,Yes,3,PG,6000,76000,B,10000
637,637,Female,No,0,UG,45000,466000,B,10000
638,638,Male,No,3,Ph.d,23000,114000,B,10000
639,639,Male,No,1,Ph.d,16000,233000,B,10000
640,640,Male,Yes,4,Ph.d,34000,172000,B,10000
641,641,Male,Yes,0,Ph.d,31000,268000,B,10000
642,642,Male,No,2,Ph.d,21000,484000,D,2500
643,643,Male,Yes,2,Ph.d,27000,304000,B,10000
644,644,Male,Yes,1,Not Educated,37000,391000,B,10000
645,645,Male,No,3,Ph.d,14000,270000,A,15000
646,646,Male,Yes,3,Ph.d,25000,318000,B,10000
647,647,Male,No,0,Ph.d,8000,309000,C,5000
648,648,Male,Yes,2,Ph.d,15000,202000,B,10000
649,649,Male,Yes,2,PG,39000,356000,B,10000
650,650,Male,Yes,1,Not Educated,25000,419000,A,15000
651,651,Male,No,3,PG,48000,169000,A,15000
652,652,Male,Yes,2,PG,26000,284000,A,15000
653,653,Male,No,5,Ph.d,11000,186000,B,10000
654,654,Male,No,1,Ph.d,11000,153000,B,10000
655,655,Female,Yes,2,Ph.d,17000,287000,A,15000
656,656,Male,Yes,3,Ph.d,26000,498000,A,15000
657,657,Male,Yes,4,Ph.d,37000,59000,B,10000
658,658,Male,Yes,0,Ph.d,24000,358000,B,10000
659,659,Male,Yes,1,Ph.d,18000,353000,B,10000
660,660,Male,Yes,1,Ph.d,27000,410000,D,2500
661,661,Male,Yes,1,Ph.d,37000,111000,A,15000
662,662,Male,Yes,1,Ph.d,46000,238000,B,10000
663,663,Female,Yes,1,Not Educated,36000,91000,A,15000
664,664,Male,Yes,1,UG,43000,500000,B,10000
665,665,Female,Yes,2,Ph.d,10000,442000,B,10000
666,666,Male,Yes,5,Not Educated,37000,491000,C,5000
667,667,Male,Yes,2,Not Educated,5000,436000,B,10000
668,668,Male,Yes,1,Ph.d,5000,301000,B,10000
669,669,Male,Yes,0,PG,26000,374000,B,10000
670,670,Female,Yes,4,UG,25000,237000,B,10000
671,671,Male,Yes,1,UG,45000,374000,A,15000
672,672,Male,Yes,1,Ph.d,32000,312000,B,10000
673,673,Female,Yes,4,Ph.d,28000,34000,B,10000
674,674,Male,Yes,1,Not Educated,48000,155000,D,2500
675,675,Male,Yes,0,Not Educated,39000,357000,C,5000
676,676,Male,Yes,4,Not Educated,30000,293000,D,2500
677,677,Male,Yes,1,UG,45000,495000,B,10000
678,678,Male,No,5,Ph.d,40000,345000,B,10000
679,679,Female,No,2,Not Educated,41000,112000,B,10000
680,680,Female,No,5,Not Educated,30000,149000,B,10000
681,681,Male,Yes,3,UG,28000,323000,B,10000
682,682,Female,Yes,1,Ph.d,50000,245000,C,5000
683,683,Male,Yes,0,Ph.d,39000,395000,B,10000
684,684,Male,No,2,Ph.d,25000,141000,D,2500
685,685,Male,Yes,0,Ph.d,24000,120000,B,10000
686,686,Male,Yes,0,UG,29000,249000,B,10000
687,687,Male,Yes,4,Ph.d,33000,415000,C,5000
688,688,Female,Yes,3,Not Educated,22000,439000,B,10000
689,689,Male,No,4,Not Educated,20000,169000,B,10000
690,690,Male,No,0,Ph.d,28000,127000,D,2500
691,691,Female,Yes,5,Ph.d,45000,481000,D,2500
692,692,Male,Yes,3,Ph.d,46000,440000,C,5000
693,693,Male,Yes,2,Not Educated,39000,410000,D,2500
694,694,Female,No,1,Ph.d,28000,81000,A,15000
695,695,Male,Yes,1,Ph.d,45000,198000,B,10000
696,696,Female,Yes,0,Ph.d,44000,81000,D,2500
697,697,Male,No,2,Ph.d,17000,419000,C,5000
698,698,Male,Yes,4,Ph.d,19000,184000,B,10000
699,699,Male,Yes,3,Ph.d,8000,147000,D,2500
700,700,Male,Yes,5,Not Educated,8000,252000,C,5000
701,701,Male,Yes,1,Ph.d,7000,489000,B,10000
702,702,Male,No,2,Ph.d,28000,238000,B,10000
703,703,Male,Yes,3,Ph.d,6000,289000,B,10000
704,704,Male,No,5,UG,9000,423000,C,5000
705,705,Male,Yes,5,Not Educated,23000,369000,B,10000
706,706,Female,Yes,4,Ph.d,40000,439000,C,5000
707,707,Male,Yes,4,Ph.d,8000,496000,B,10000
708,708,Male,Yes,1,Ph.d,17000,77000,B,10000
709,709,Male,Yes,1,Ph.d,22000,298000,B,10000
710,710,Female,No,4,Not Educated,8000,121000,A,15000
711,711,Male,Yes,3,UG,46000,454000,A,15000
712,712,Male,No,1,Ph.d,48000,455000,B,10000
713,713,Female,No,5,Ph.d,9000,104000,B,10000
714,714,Female,Yes,5,PG,13000,181000,B,10000
715,715,Female,No,1,Ph.d,25000,44000,B,10000
716,716,Male,Yes,5,Ph.d,35000,318000,B,10000
717,717,Female,Yes,2,Ph.d,36000,461000,D,2500
718,718,Male,Yes,2,Ph.d,38000,209000,B,10000
719,719,Female,Yes,4,Not Educated,50000,448000,A,15000
720,720,Male,Yes,4,Ph.d,45000,412000,B,10000
721,721,Female,Yes,4,Ph.d,37000,458000,B,10000
722,722,Male,Yes,2,PG,23000,176000,B,10000
723,723,Male,Yes,4,UG,36000,162000,B,10000
724,724,Male,No,4,UG,14000,241000,B,10000
725,725,Male,Yes,3,UG,34000,294000,B,10000
726,726,Male,Yes,1,Ph.d,13000,20000,B,10000
727,727,Male,No,1,UG,21000,196000,B,10000
728,728,Female,Yes,3,UG,6000,216000,C,5000
729,729,Male,No,4,Ph.d,33000,376000,A,15000
730,730,Male,Yes,2,Ph.d,7000,353000,D,2500
731,731,Female,No,1,PG,17000,299000,B,10000
732,732,Male,Yes,3,Ph.d,6000,245000,B,10000
733,733,Female,Yes,2,PG,32000,173000,B,10000
734,734,Female,No,1,Ph.d,30000,327000,D,2500
735,735,Male,Yes,1,Ph.d,26000,206000,B,10000
736,736,Female,Yes,2,Ph.d,19000,370000,B,10000
737,737,Male,Yes,1,PG,43000,310000,B,10000
738,738,Male,Yes,4,Ph.d,22000,480000,D,2500
739,739,Female,Yes,0,Ph.d,15000,304000,D,2500
740,740,Female,Yes,1,Ph.d,41000,285000,A,15000
741,741,Female,Yes,5,Ph.d,38000,51000,B,10000
742,742,Male,Yes,4,PG,14000,318000,A,15000
743,743,Male,Yes,1,Not Educated,49000,444000,B,10000
744,744,Male,Yes,0,Ph.d,35000,75000,B,10000
745,745,Male,No,2,Ph.d,37000,411000,A,15000
746,746,Male,Yes,4,Ph.d,13000,311000,B,10000
747,747,Male,Yes,5,Ph.d,19000,381000,B,10000
748,748,Male,Yes,2,Ph.d,8000,240000,B,10000
749,749,Female,Yes,5,Not Educated,9000,481000,B,10000
750,750,Male,No,0,Ph.d,19000,198000,B,10000
751,751,Male,No,2,Ph.d,49000,246000,B,10000
752,752,Female,Yes,3,Ph.d,34000,249000,B,10000
753,753,Male,Yes,3,Ph.d,8000,208000,D,2500
754,754,Male,Yes,3,Ph.d,24000,412000,B,10000
755,755,Female,Yes,3,Ph.d,34000,55000,B,10000
756,756,Female,No,3,UG,32000,159000,B,10000
757,757,Female,Yes,1,Ph.d,26000,287000,B,10000
758,758,Male,Yes,2,Ph.d,48000,335000,D,2500
759,759,Male,Yes,5,UG,47000,102000,B,10000
760,760,Female,Yes,1,Ph.d,7000,418000,B,10000
761,761,Male,Yes,5,Ph.d,24000,28000,B,10000
762,762,Male,Yes,0,Ph.d,32000,429000,B,10000
763,763,Male,Yes,3,Ph.d,36000,389000,B,10000
764,764,Male,No,2,Ph.d,42000,250000,A,15000
765,765,Male,Yes,0,PG,46000,416000,B,10000
766,766,Male,Yes,1,Ph.d,39000,132000,B,10000
767,767,Male,Yes,3,Ph.d,36000,72000,C,5000
768,768,Male,Yes,2,Ph.d,16000,113000,B,10000
769,769,Male,No,4,Ph.d,44000,179000,B,10000
770,770,Male,Yes,0,Ph.d,43000,234000,C,5000
771,771,Male,Yes,2,PG,34000,334000,B,10000
772,772,Male,Yes,4,PG,20000,26000,B,10000
773,773,Female,Yes,2,Not Educated,45000,70000,B,10000
774,774,Male,Yes,3,UG,6000,475000,B,10000
775,775,Male,Yes,0,Ph.d,15000,197000,D,2500
776,776,Male,Yes,4,PG,36000,248000,A,15000
777,777,Male,Yes,2,PG,45000,188000,B,10000
778,778,Female,Yes,2,Ph.d,17000,405000,D,2500
779,779,Female,No,4,Ph.d,25000,356000,B,10000
780,780,Male,Yes,1,Not Educated,13000,116000,C,5000
781,781,Female,Yes,5,PG,19000,272000,B,10000
782,782,Male,No,3,Ph.d,28000,221000,A,15000
783,783,Male,Yes,3,Ph.d,22000,27000,D,2500
784,784,Male,Yes,2,Ph.d,36000,409000,B,10000
785,785,Female,Yes,3,Ph.d,39000,400000,D,2500
786,786,Male,Yes,0,Ph.d,10000,245000,B,10000
787,787,Male,Yes,5,Ph.d,6000,154000,B,10000
788,788,Female,Yes,3,Ph.d,27000,392000,B,10000
789,789,Female,Yes,0,PG,38000,177000,B,10000
790,790,Male,Yes,4,Ph.d,11000,31000,C,5000
791,791,Male,No,5,Ph.d,33000,269000,A,15000
792,792,Male,No,3,PG,13000,363000,D,2500
793,793,Female,No,2,UG,32000,86000,B,10000
794,794,Male,Yes,5,Ph.d,40000,335000,D,2500
795,795,Male,No,2,PG,16000,490000,C,5000
796,796,Female,No,5,Ph.d,10000,56000,B,10000
797,797,Male,Yes,3,Ph.d,20000,105000,D,2500
798,798,Male,No,2,Ph.d,10000,251000,D,2500
799,799,Female,Yes,0,UG,42000,487000,B,10000
800,800,Male,Yes,0,Not Educated,7000,306000,B,10000
801,801,Female,Yes,0,PG,24000,498000,B,10000
802,802,Male,Yes,1,Ph.d,24000,295000,B,10000
803,803,Male,Yes,3,UG,7000,195000,A,15000
804,804,Female,No,3,Ph.d,43000,490000,B,10000
805,805,Female,Yes,1,Ph.d,45000,373000,B,10000
806,806,Female,Yes,5,Ph.d,29000,344000,B,10000
807,807,Female,Yes,1,Ph.d,37000,156000,B,10000
808,808,Male,Yes,1,Ph.d,35000,89000,B,10000
809,809,Male,Yes,2,Ph.d,26000,226000,B,10000
810,810,Male,Yes,3,UG,28000,312000,B,10000
811,811,Male,Yes,5,Ph.d,25000,234000,A,15000
812,812,Male,No,1,PG,13000,201000,B,10000
813,813,Male,Yes,2,Ph.d,27000,356000,B,10000
814,814,Male,No,0,PG,40000,387000,B,10000
815,815,Female,No,0,Ph.d,39000,215000,B,10000
816,816,Male,Yes,3,Ph.d,7000,226000,B,10000
817,817,Male,Yes,5,Ph.d,48000,241000,B,10000
818,818,Male,Yes,1,Ph.d,32000,128000,B,10000
819,819,Male,Yes,0,Not Educated,39000,57000,B,10000
820,820,Female,Yes,0,Ph.d,40000,383000,B,10000
821,821,Male,No,4,Not Educated,11000,216000,B,10000
822,822,Male,Yes,4,UG,31000,250000,D,2500
823,823,Male,Yes,1,PG,19000,397000,C,5000
824,824,Male,No,1,PG,38000,128000,D,2500
825,825,Male,Yes,0,Ph.d,18000,328000,D,2500
826,826,Male,Yes,4,Ph.d,42000,280000,C,5000
827,827,Female,Yes,2,Ph.d,5000,425000,D,2500
828,828,Male,Yes,3,Ph.d,14000,460000,B,10000
829,829,Male,Yes,5,Ph.d,20000,498000,B,10000
830,830,Female,Yes,5,PG,31000,291000,B,10000
831,831,Male,No,1,Ph.d,5000,175000,B,10000
832,832,Male,Yes,1,Not Educated,43000,53000,B,10000
833,833,Male,Yes,5,Ph.d,33000,134000,C,5000
834,834,Male,Yes,4,Ph.d,27000,448000,C,5000
835,835,Male,Yes,3,Ph.d,13000,449000,B,10000
836,836,Male,No,3,Ph.d,30000,134000,B,10000
837,837,Male,No,1,Ph.d,36000,230000,A,15000
838,838,Female,Yes,1,Not Educated,37000,126000,A,15000
839,839,Male,Yes,4,Ph.d,41000,100000,B,10000
840,840,Male,Yes,1,Not Educated,10000,200000,B,10000
841,841,Male,Yes,2,Ph.d,25000,412000,B,10000
842,842,Male,Yes,5,Not Educated,15000,177000,B,10000
843,843,Female,Yes,0,Ph.d,41000,263000,B,10000
844,844,Male,Yes,3,Not Educated,25000,85000,B,10000
845,845,Female,Yes,3,Ph.d,35000,35000,C,5000
846,846,Male,Yes,4,Ph.d,18000,489000,B,10000
847,847,Male,Yes,2,Ph.d,33000,293000,B,10000
848,848,Female,No,4,Ph.d,15000,116000,C,5000
849,849,Male,No,5,Ph.d,21000,72000,B,10000
850,850,Male,Yes,3,Not Educated,46000,389000,B,10000
851,851,Male,Yes,3,Ph.d,31000,107000,B,10000
852,852,Male,Yes,2,Ph.d,7000,438000,B,10000
853,853,Female,Yes,3,PG,7000,359000,B,10000
854,854,Male,Yes,2,Ph.d,50000,132000,D,2500
855,855,Female,No,2,Ph.d,8000,302000,B,10000
856,856,Female,Yes,4,PG,21000,434000,B,10000
857,857,Female,Yes,4,Ph.d,48000,368000,D,2500
858,858,Female,Yes,3,Not Educated,5000,357000,B,10000
859,859,Male,No,1,UG,15000,217000,D,2500
860,860,Male,Yes,4,Ph.d,20000,108000,B,10000
861,861,Male,Yes,0,Not Educated,5000,354000,A,15000
862,862,Male,Yes,0,Ph.d,44000,192000,B,10000
863,863,Female,Yes,2,Ph.d,23000,291000,C,5000
864,864,Male,Yes,2,Ph.d,44000,234000,C,5000
865,865,Male,Yes,4,UG,17000,404000,C,5000
866,866,Male,No,0,PG,48000,435000,B,10000
867,867,Male,Yes,3,UG,28000,357000,A,15000
868,868,Male,Yes,1,Ph.d,13000,429000,A,15000
869,869,Female,Yes,2,Ph.d,5000,203000,B,10000
870,870,Male,Yes,1,Ph.d,45000,270000,B,10000
871,871,Female,No,4,Ph.d,6000,288000,B,10000
872,872,Male,No,0,PG,13000,288000,D,2500
873,873,Male,No,3,Ph.d,10000,169000,B,10000
874,874,Male,Yes,5,Ph.d,15000,29000,B,10000
875,875,Male,Yes,5,Ph.d,46000,317000,B,10000
876,876,Male,Yes,1,Ph.d,39000,249000,D,2500
877,877,Male,Yes,2,Not Educated,41000,286000,A,15000
878,878,Female,No,3,Ph.d,44000,341000,B,10000
879,879,Male,Yes,4,Ph.d,16000,286000,B,10000
880,880,Male,Yes,3,Not Educated,45000,331000,B,10000
881,881,Female,Yes,0,Ph.d,41000,221000,D,2500
882,882,Male,Yes,2,Not Educated,45000,484000,D,2500
883,883,Male,No,2,PG,31000,182000,D,2500
884,884,Male,No,1,Ph.d,41000,187000,D,2500
885,885,Male,Yes,1,Ph.d,5000,480000,C,5000
886,886,Male,No,3,Ph.d,30000,392000,B,10000
887,887,Female,Yes,0,Not Educated,18000,483000,B,10000
888,888,Male,No,2,PG,37000,180000,B,10000
889,889,Female,Yes,5,Ph.d,6000,186000,B,10000
890,890,Male,Yes,4,UG,44000,339000,B,10000
891,891,Male,Yes,4,Ph.d,21000,193000,C,5000
892,892,Male,Yes,0,PG,16000,276000,B,10000
893,893,Male,Yes,5,Not Educated,38000,112000,B,10000
894,894,Male,Yes,3,Ph.d,46000,250000,A,15000
895,895,Male,No,4,Ph.d,10000,326000,A,15000
896,896,Female,Yes,1,Not Educated,12000,76000,B,10000
897,897,Male,Yes,2,Ph.d,47000,96000,B,10000
898,898,Female,Yes,1,Ph.d,37000,150000,B,10000
899,899,Male,Yes,3,Ph.d,39000,453000,B,10000
900,900,Male,Yes,0,Ph.d,40000,137000,B,10000
901,901,Female,Yes,3,Ph.d,15000,433000,B,10000
902,902,Male,No,4,Ph.d,47000,201000,C,5000
903,903,Male,Yes,1,Not Educated,25000,62000,B,10000
904,904,Male,Yes,1,PG,17000,403000,D,2500
905,905,Male,Yes,2,Ph.d,50000,284000,B,10000
906,906,Male,No,2,Ph.d,32000,320000,B,10000
907,907,Female,Yes,5,Ph.d,13000,288000,B,10000
908,908,Male,Yes,3,UG,26000,330000,B,10000
909,909,Male,Yes,1,Ph.d,17000,382000,B,10000
910,910,Male,Yes,0,PG,18000,247000,B,10000
911,911,Male,No,4,Ph.d,19000,260000,B,10000
912,912,Male,Yes,4,UG,43000,458000,B,10000
913,913,Male,Yes,0,PG,39000,108000,B,10000
914,914,Female,Yes,2,UG,13000,387000,D,2500
915,915,Male,Yes,3,Ph.d,14000,47000,D,2500
916,916,Male,Yes,3,UG,16000,395000,B,10000
917,917,Male,Yes,1,Ph.d,38000,242000,B,10000
918,918,Male,Yes,3,Ph.d,15000,329000,C,5000
919,919,Female,Yes,4,Ph.d,48000,225000,B,10000
920,920,Female,Yes,5,UG,27000,209000,B,10000
921,921,Female,Yes,1,Not Educated,47000,143000,B,10000
922,922,Female,Yes,2,Ph.d,15000,489000,A,15000
923,923,Male,Yes,5,Ph.d,36000,139000,B,10000
924,924,Female,Yes,0,UG,6000,452000,B,10000
925,925,Female,No,5,Ph.d,40000,224000,C,5000
926,926,Male,Yes,2,Ph.d,38000,379000,B,10000
927,927,Male,Yes,1,UG,11000,488000,C,5000
928,928,Female,Yes,3,Ph.d,30000,237000,B,10000
929,929,Female,Yes,5,Ph.d,9000,226000,D,2500
930,930,Male,Yes,3,Ph.d,12000,478000,B,10000
931,931,Male,Yes,2,Not Educated,6000,63000,B,10000
932,932,Female,Yes,0,Ph.d,44000,153000,B,10000
933,933,Male,Yes,2,Ph.d,8000,388000,A,15000
934,934,Female,Yes,4,Ph.d,31000,399000,B,10000
935,935,Male,No,3,Ph.d,6000,438000,B,10000
936,936,Male,Yes,1,Ph.d,16000,124000,B,10000
937,937,Male,Yes,2,PG,30000,367000,B,10000
938,938,Male,Yes,2,UG,42000,496000,B,10000
939,939,Male,Yes,5,UG,18000,388000,C,5000
940,940,Male,No,1,Ph.d,11000,124000,B,10000
941,941,Female,Yes,2,UG,29000,273000,B,10000
942,942,Male,Yes,3,Ph.d,33000,384000,B,10000
943,943,Female,Yes,0,Ph.d,29000,318000,A,15000
944,944,Male,Yes,2,Not Educated,47000,49000,B,10000
945,945,Male,Yes,3,Ph.d,44000,46000,B,10000
946,946,Male,No,4,Not Educated,14000,61000,B,10000
947,947,Male,No,5,Ph.d,10000,376000,A,15000
948,948,Male,Yes,5,Not Educated,7000,293000,C,5000
949,949,Male,No,2,Ph.d,49000,172000,B,10000
950,950,Male,Yes,0,UG,28000,90000,B,10000
951,951,Male,Yes,2,Ph.d,15000,147000,B,10000
952,952,Female,Yes,2,Ph.d,23000,484000,A,15000
953,953,Male,Yes,3,Not Educated,11000,232000,D,2500
954,954,Female,No,3,Ph.d,28000,459000,B,10000
955,955,Male,No,5,PG,11000,454000,A,15000
956,956,Male,Yes,5,Ph.d,12000,486000,A,15000
957,957,Female,Yes,0,Ph.d,25000,282000,A,15000
958,958,Female,Yes,4,UG,22000,279000,B,10000
959,959,Male,No,1,Ph.d,25000,331000,D,2500
960,960,Female,Yes,1,Ph.d,13000,371000,B,10000
961,961,Male,Yes,1,Ph.d,22000,57000,B,10000
962,962,Male,Yes,2,Not Educated,38000,416000,B,10000
963,963,Male,Yes,0,UG,9000,46000,D,2500
964,964,Male,Yes,0,Ph.d,7000,124000,B,10000
965,965,Female,No,3,PG,16000,280000,B,10000
966,966,Male,Yes,5,Ph.d,21000,196000,C,5000
