,Unnamed: 0,Entity ID,Gender,Marital Status,Dependents,Education,Entity's Income in INR,Entity's Family Income in INR,City Type,Average Expenditure per Entity per Month in INR,Economic Status
395,395,395,Male,No,4,Ph.d,36000,86000,A,15000,Average
396,396,396,Male,Yes,0,Not Educated,41000,233000,A,15000,Good
397,397,397,Male,Yes,2,PG,32000,249000,B,10000,Good
398,398,398,Male,Yes,4,UG,39000,54000,B,10000,Average
399,399,399,Male,Yes,5,UG,44000,182000,C,5000,Moderate
400,400,400,Male,No,0,Not Educated,25000,50000,B,10000,Average
401,401,401,Male,No,4,UG,12000,490000,B,10000,Excellent
402,402,402,Female,Yes,1,Not Educated,42000,382000,B,10000,Excellent
403,403,403,Male,Yes,1,Ph.d,43000,482000,C,5000,Excellent
404,404,404,Male,Yes,2,Ph.d,37000,424000,B,10000,Excellent
405,405,405,Female,No,2,Ph.d,8000,359000,A,15000,Excellent
406,406,406,Female,Yes,4,UG,35000,295000,B,10000,Good
407,407,407,Male,No,2,Ph.d,20000,105000,D,2500,Moderate
408,408,408,Female,Yes,4,PG,22000,104000,B,10000,Moderate
409,409,409,Male,Yes,3,PG,28000,430000,D,2500,Excellent
410,410,410,Male,Yes,0,Ph.d,21000,57000,B,10000,Average
411,411,411,Male,Yes,1,Ph.d,10000,409000,B,10000,Excellent
412,412,412,Female,Yes,5,Ph.d,37000,236000,B,10000,Good
413,413,413,Female,Yes,4,Not Educated,37000,197000,B,10000,Moderate
414,414,414,Female,Yes,0,Ph.d,10000,198000,B,10000,Good
415,415,415,Male,No,2,UG,9000,465000,B,10000,Excellent
416,416,416,Male,Yes,0,Ph.d,39000,420000,B,10000,Excellent
417,417,417,Male,Yes,3,Ph.d,42000,442000,B,10000,Excellent
418,418,418,Male,Yes,5,PG,15000,287000,C,5000,Good
419,419,419,Female,No,1,Ph.d,38000,229000,B,10000,Good
420,420,420,Male,Yes,4,Ph.d,21000,462000,A,15000,Excellent
421,421,421,Male,Yes,1,Ph.d,21000,479000,A,15000,Excellent
422,422,422,Male,No,5,Ph.d,19000,264000,B,10000,Good
423,423,423,Female,Yes,4,Ph.d,46000,116000,B,10000,Moderate
424,424,424,Male,Yes,5,Ph.d,23000,256000,B,10000,Good
425,425,425,Male,Yes,5,Not Educated,7000,484000,D,2500,Excellent
426,426,426,Male,No,0,Ph.d,45000,156000,B,10000,Moderate
427,427,427,Male,Yes,0,Ph.d,9000,56000,B,10000,Average
428,428,428,Male,Yes,3,Ph.d,41000,64000,B,10000,Average
429,429,429,Male,Yes,4,Ph.d,29000,52000,B,10000,Average
430,430,430,Male,No,2,Not Educated,30000,423000,B,10000,Excellent
431,431,431,Female,No,2,PG,25000,457000,A,15000,Excellent
432,432,432,Male,Yes,4,UG,41000,297000,B,10000,Good
433,433,433,Male,Yes,1,PG,26000,403000,D,2500,Excellent
434,434,434,Female,Yes,0,Ph.d,33000,469000,C,5000,Excellent
435,435,435,Female,No,1,Not Educated,17000,350000,B,10000,Excellent
436,436,436,Male,Yes,4,Ph.d,24000,96000,D,2500,Moderate
437,437,437,Female,Yes,2,Ph.d,42000,88000,B,10000,Moderate
438,438,438,Female,Yes,1,Ph.d,14000,164000,C,5000,Moderate
439,439,439,Male,Yes,3,PG,24000,358000,C,5000,Excellent
440,440,440,Male,Yes,4,Ph.d,46000,363000,D,2500,Excellent
441,441,441,Male,No,5,Not Educated,28000,49000,B,10000,Poor
442,442,442,Male,Yes,0,Ph.d,11000,24000,B,10000,Average
443,443,443,Female,Yes,2,Ph.d,14000,120000,B,10000,Moderate
444,444,444,Female,Yes,2,Not Educated,13000,117000,B,10000,Moderate
445,445,445,Male,Yes,1,UG,8000,468000,A,15000,Excellent
446,446,446,Male,Yes,0,UG,32000,335000,B,10000,Excellent
447,447,447,Male,No,0,UG,32000,388000,C,5000,Excellent
448,448,448,Female,No,2,Ph.d,33000,397000,B,10000,Excellent
449,449,449,Male,No,2,Ph.d,41000,475000,C,5000,Excellent
450,450,450,Male,Yes,0,Ph.d,25000,327000,C,5000,Excellent
451,451,451,Male,Yes,0,Ph.d,45000,303000,C,5000,Excellent
452,452,452,Male,Yes,4,PG,47000,130000,B,10000,Moderate
453,453,453,Female,Yes,3,PG,35000,322000,B,10000,Excellent
454,454,454,Male,Yes,5,PG,21000,371000,A,15000,Excellent
455,455,455,Male,No,3,Ph.d,33000,303000,B,10000,Good
456,456,456,Male,Yes,3,PG,35000,79000,B,10000,Average
457,457,457,Female,Yes,1,Ph.d,20000,152000,B,10000,Moderate
458,458,458,Male,Yes,1,Ph.d,10000,136000,B,10000,Moderate
459,459,459,Male,No,1,UG,23000,338000,A,15000,Excellent
460,460,460,Female,No,3,Ph.d,16000,253000,B,10000,Good
461,461,461,Male,Yes,5,Not Educated,9000,73000,B,10000,Average
462,462,462,Male,Yes,3,Ph.d,44000,405000,C,5000,Excellent
463,463,463,Male,Yes,5,Not Educated,44000,433000,B,10000,Excellent
464,464,464,Female,No,3,PG,19000,39000,B,10000,Average
465,465,465,Male,Yes,1,Ph.d,50000,361000,B,10000,Excellent
466,466,466,Male,No,2,PG,30000,67000,B,10000,Average
467,467,467,Male,Yes,5,Not Educated,11000,202000,A,15000,Moderate
468,468,468,Female,Yes,4,Ph.d,27000,76000,B,10000,Average
469,469,469,Male,Yes,3,Not Educated,5000,385000,D,2500,Excellent
470,470,470,Male,Yes,2,PG,29000,421000,D,2500,Excellent
471,471,471,Male,No,0,Ph.d,47000,242000,C,5000,Good
472,472,472,Male,No,4,UG,21000,125000,B,10000,Moderate
473,473,473,Female,No,2,PG,42000,274000,A,15000,Good
474,474,474,Male,No,5,Ph.d,7000,286000,B,10000,Good
475,475,475,Female,Yes,1,UG,30000,472000,B,10000,Excellent
476,476,476,Female,No,1,Ph.d,5000,409000,C,5000,Excellent
477,477,477,Male,Yes,5,Ph.d,43000,75000,B,10000,Average
478,478,478,Female,Yes,4,Ph.d,37000,199000,B,10000,Moderate
479,479,479,Female,No,4,Ph.d,10000,80000,B,10000,Average
480,480,480,Female,Yes,3,Ph.d,48000,134000,B,10000,Moderate
481,481,481,Male,No,2,UG,14000,248000,C,5000,Good
482,482,482,Male,Yes,3,Ph.d,37000,132000,B,10000,Moderate
483,483,483,Male,No,0,PG,31000,207000,B,10000,Good
484,484,484,Male,Yes,3,Not Educated,12000,14000,B,10000,Poor
485,485,485,Female,Yes,3,UG,40000,186000,A,15000,Moderate
486,486,486,Female,No,4,UG,25000,349000,A,15000,Good
487,487,487,Male,Yes,1,Ph.d,40000,470000,B,10000,Excellent
488,488,488,Male,Yes,0,Ph.d,9000,338000,B,10000,Excellent
489,489,489,Female,Yes,5,Ph.d,38000,370000,D,2500,Excellent
490,490,490,Male,No,4,UG,9000,334000,B,10000,Excellent
491,491,491,Female,Yes,3,Ph.d,7000,238000,B,10000,Good
492,492,492,Male,No,2,Ph.d,19000,121000,A,15000,Moderate
493,493,493,Male,No,1,Not Educated,27000,62000,B,10000,Average
494,494,494,Male,Yes,1,Ph.d,26000,79000,B,10000,Moderate
495,495,495,Female,Yes,4,PG,38000,317000,B,10000,Good
496,496,496,Male,Yes,2,Ph.d,20000,194000,A,15000,Moderate
497,497,497,Female,Yes,1,Ph.d,49000,484000,C,5000,Excellent
498,498,498,Female,Yes,5,Ph.d,31000,352000,B,10000,Excellent
499,499,499,Male,Yes,3,Ph.d,28000,466000,B,10000,Excellent
500,500,500,Male,Yes,4,Not Educated,13000,272000,B,10000,Good
501,501,501,Male,Yes,4,Ph.d,34000,368000,B,10000,Excellent
502,502,502,Male,No,2,Ph.d,9000,462000,B,10000,Excellent
503,503,503,Male,No,0,Ph.d,10000,21000,A,15000,Average
504,504,504,Male,Yes,2,Ph.d,23000,96000,A,15000,Moderate
505,505,505,Male,Yes,2,Ph.d,27000,226000,B,10000,Good
506,506,506,Female,No,0,Ph.d,20000,454000,C,5000,Excellent
507,507,507,Male,Yes,1,UG,20000,144000,B,10000,Moderate
508,508,508,Male,Yes,4,Ph.d,30000,184000,B,10000,Moderate
509,509,509,Male,Yes,2,Ph.d,19000,299000,B,10000,Good
510,510,510,Male,Yes,4,Ph.d,20000,156000,A,15000,Moderate
511,511,511,Male,Yes,5,Ph.d,20000,288000,B,10000,Good
512,512,512,Male,No,4,Ph.d,42000,289000,B,10000,Good
513,513,513,Male,Yes,3,Ph.d,50000,497000,C,5000,Excellent
514,514,514,Female,Yes,5,Ph.d,43000,475000,D,2500,Excellent
515,515,515,Male,No,3,Not Educated,29000,347000,B,10000,Excellent
516,516,516,Male,Yes,4,Ph.d,25000,185000,B,10000,Moderate
517,517,517,Male,No,2,Ph.d,49000,51000,A,15000,Average
518,518,518,Male,No,0,PG,16000,99000,D,2500,Moderate
519,519,519,Male,Yes,3,PG,22000,285000,B,10000,Good
520,520,520,Male,Yes,4,Ph.d,50000,119000,B,10000,Moderate
521,521,521,Female,Yes,0,Ph.d,46000,464000,B,10000,Excellent
522,522,522,Male,Yes,2,Not Educated,27000,82000,A,15000,Average
523,523,523,Female,No,0,Ph.d,14000,478000,B,10000,Excellent
524,524,524,Male,No,0,UG,25000,366000,C,5000,Excellent
525,525,525,Male,Yes,5,Ph.d,9000,399000,B,10000,Excellent
526,526,526,Female,Yes,1,Ph.d,38000,86000,B,10000,Moderate
527,527,527,Male,Yes,4,PG,7000,448000,B,10000,Excellent
528,528,528,Male,No,3,Ph.d,33000,46000,B,10000,Average
529,529,529,Male,Yes,5,Ph.d,16000,407000,D,2500,Excellent
530,530,530,Male,No,4,Ph.d,30000,257000,D,2500,Good
531,531,531,Male,Yes,5,Ph.d,17000,289000,B,10000,Good
532,532,532,Male,Yes,2,Ph.d,8000,337000,B,10000,Excellent
533,533,533,Male,Yes,2,Ph.d,22000,124000,B,10000,Moderate
534,534,534,Male,No,5,Ph.d,21000,400000,B,10000,Excellent
535,535,535,Male,No,0,Ph.d,46000,264000,D,2500,Good
536,536,536,Male,Yes,5,Ph.d,24000,200000,B,10000,Moderate
537,537,537,Female,Yes,4,Ph.d,16000,297000,B,10000,Good
538,538,538,Female,Yes,0,Ph.d,22000,321000,B,10000,Excellent
539,539,539,Male,Yes,2,PG,10000,150000,D,2500,Moderate
540,540,540,Male,Yes,0,PG,6000,192000,A,15000,Good
541,541,541,Male,Yes,1,Ph.d,18000,170000,B,10000,Moderate
542,542,542,Male,Yes,3,PG,14000,228000,A,15000,Good
543,543,543,Male,Yes,4,Ph.d,22000,213000,B,10000,Good
544,544,544,Male,Yes,5,PG,32000,478000,D,2500,Excellent
545,545,545,Male,Yes,3,Ph.d,40000,77000,B,10000,Average
546,546,546,Male,No,4,Ph.d,18000,244000,B,10000,Good
547,547,547,Female,No,3,Not Educated,49000,51000,B,10000,Average
548,548,548,Female,Yes,2,Ph.d,15000,49000,D,2500,Average
549,549,549,Male,No,0,Ph.d,45000,396000,D,2500,Excellent
550,550,550,Male,Yes,5,Ph.d,34000,422000,B,10000,Excellent
551,551,551,Male,Yes,4,Ph.d,20000,309000,B,10000,Good
552,552,552,Male,No,5,Ph.d,24000,418000,B,10000,Excellent
553,553,553,Male,No,1,Ph.d,39000,363000,B,10000,Excellent
554,554,554,Male,No,4,Ph.d,19000,464000,A,15000,Excellent
555,555,555,Male,No,5,UG,13000,446000,B,10000,Excellent
556,556,556,Male,Yes,2,Ph.d,38000,345000,B,10000,Excellent
557,557,557,Male,Yes,1,PG,49000,142000,B,10000,Moderate
558,558,558,Male,No,4,Ph.d,43000,141000,B,10000,Moderate
559,559,559,Male,Yes,1,Ph.d,12000,490000,B,10000,Excellent
560,560,560,Male,Yes,5,UG,7000,133000,B,10000,Moderate
561,561,561,Male,Yes,0,Not Educated,26000,282000,C,5000,Good
562,562,562,Male,Yes,1,PG,11000,294000,B,10000,Good
563,563,563,Male,Yes,3,Ph.d,29000,336000,B,10000,Excellent
564,564,564,Male,Yes,2,Ph.d,30000,43000,B,10000,Average
565,565,565,Female,Yes,0,Ph.d,28000,407000,B,10000,Excellent
566,566,566,Male,Yes,2,Ph.d,7000,381000,A,15000,Excellent
567,567,567,Female,Yes,3,Ph.d,22000,27000,B,10000,Poor
568,568,568,Male,Yes,5,Not Educated,46000,296000,D,2500,Good
569,569,569,Male,Yes,5,Ph.d,20000,299000,C,5000,Good
570,570,570,Female,No,3,Not Educated,19000,129000,B,10000,Moderate
571,571,571,Female,Yes,3,Ph.d,14000,485000,B,10000,Excellent
572,572,572,Male,No,2,PG,38000,73000,B,10000,Average
573,573,573,Female,Yes,4,PG,45000,211000,B,10000,Good
574,574,574,Male,Yes,1,Ph.d,31000,373000,C,5000,Excellent
575,575,575,Female,Yes,3,Ph.d,10000,425000,B,10000,Excellent
576,576,576,Male,Yes,2,UG,19000,396000,B,10000,Excellent
577,577,577,Male,No,1,Ph.d,36000,376000,B,10000,Excellent
578,578,578,Male,Yes,5,Ph.d,49000,486000,A,15000,Excellent
579,579,579,Male,Yes,5,Ph.d,31000,227000,A,15000,Moderate
580,580,580,Female,Yes,4,PG,31000,461000,B,10000,Excellent
581,581,581,Female,Yes,1,Ph.d,39000,246000,B,10000,Good
582,582,582,Female,Yes,2,Ph.d,27000,380000,B,10000,Excellent
583,583,583,Male,Yes,4,Ph.d,12000,238000,C,5000,Good
584,584,584,Male,Yes,1,Ph.d,25000,340000,B,10000,Excellent
585,585,585,Male,No,3,Not Educated,6000,20000,B,10000,Poor
586,586,586,Male,No,5,PG,18000,29000,B,10000,Poor
587,587,587,Male,No,4,Ph.d,36000,350000,B,10000,Excellent
588,588,588,Male,Yes,0,Ph.d,20000,190000,B,10000,Good
589,589,589,Male,No,4,Ph.d,31000,454000,B,10000,Excellent
590,590,590,Male,Yes,2,Ph.d,49000,122000,B,10000,Moderate
591,591,591,Male,No,1,Not Educated,46000,386000,B,10000,Excellent
592,592,592,Female,Yes,1,PG,6000,471000,B,10000,Excellent
593,593,593,Male,Yes,4,Not Educated,20000,100000,B,10000,Average
594,594,594,Female,No,2,Ph.d,17000,38000,A,15000,Average
595,595,595,Male,Yes,0,Not Educated,42000,95000,B,10000,Moderate
596,596,596,Male,Yes,5,Ph.d,27000,50000,B,10000,Poor
597,597,597,Male,Yes,3,UG,20000,385000,B,10000,Excellent
598,598,598,Female,No,4,Ph.d,23000,303000,B,10000,Good
599,599,599,Male,Yes,5,PG,33000,109000,B,10000,Average
600,600,600,Female,Yes,4,Ph.d,10000,457000,B,10000,Excellent
601,601,601,Female,Yes,5,Ph.d,36000,270000,B,10000,Good
602,602,602,Male,Yes,3,Ph.d,32000,202000,D,2500,Good
603,603,603,Male,Yes,5,PG,36000,61000,B,10000,Average
604,604,604,Male,Yes,4,Ph.d,46000,66000,B,10000,Average
605,605,605,Male,Yes,4,Ph.d,24000,29000,B,10000,Poor
606,606,606,Female,No,4,Ph.d,36000,373000,A,15000,Excellent
607,607,607,Male,No,3,Not Educated,44000,480000,C,5000,Excellent
608,608,608,Male,Yes,2,Ph.d,29000,471000,B,10000,Excellent
609,609,609,Female,Yes,4,Ph.d,10000,80000,A,15000,Average
610,610,610,Male,Yes,4,Ph.d,49000,185000,B,10000,Moderate
611,611,611,Male,Yes,0,Ph.d,46000,293000,B,10000,Excellent
612,612,612,Male,Yes,3,Ph.d,7000,316000,B,10000,Good
613,613,613,Male,Yes,0,PG,22000,444000,B,10000,Excellent
614,614,614,Female,Yes,1,Ph.d,12000,499000,C,5000,Excellent
615,615,615,Male,Yes,3,Ph.d,19000,328000,C,5000,Excellent
616,616,616,Female,Yes,2,PG,23000,478000,B,10000,Excellent
617,617,617,Male,Yes,2,UG,36000,166000,B,10000,Moderate
618,618,618,Male,Yes,5,UG,24000,240000,D,2500,Good
619,619,619,Male,Yes,1,UG,8000,280000,B,10000,Good
620,620,620,Male,Yes,3,Ph.d,15000,268000,C,5000,Good
621,621,621,Male,Yes,2,Ph.d,7000,292000,A,15000,Good
622,622,622,Male,No,3,Ph.d,12000,151000,B,10000,Moderate
623,623,623,Male,Yes,0,Ph.d,44000,273000,D,2500,Good
624,624,624,Male,No,5,Ph.d,28000,59000,B,10000,Average
625,625,625,Male,Yes,0,Ph.d,28000,285000,B,10000,Good
626,626,626,Male,No,3,PG,27000,231000,B,10000,Good
627,627,627,Male,Yes,5,Ph.d,11000,366000,B,10000,Excellent
628,628,628,Male,No,4,Ph.d,31000,369000,D,2500,Excellent
629,629,629,Male,No,5,Ph.d,49000,160000,A,15000,Moderate
630,630,630,Male,Yes,1,Ph.d,39000,426000,B,10000,Excellent
631,631,631,Male,Yes,0,Ph.d,29000,339000,D,2500,Excellent
632,632,632,Female,Yes,3,Not Educated,13000,292000,A,15000,Good
633,633,633,Male,Yes,4,Ph.d,36000,152000,C,5000,Moderate
634,634,634,Male,No,5,PG,12000,91000,B,10000,Average
635,635,635,Male,Yes,4,Ph.d,36000,494000,D,2500,Excellent
636,636,636,Female,Yes,3,PG,6000,76000,B,10000,Average
637,637,637,Female,No,0,UG,45000,466000,B,10000,Excellent
638,638,638,Male,No,3,Ph.d,23000,114000,B,10000,Moderate
639,639,639,Male,No,1,Ph.d,16000,233000,B,10000,Good
640,640,640,Male,Yes,4,Ph.d,34000,172000,B,10000,Moderate
641,641,641,Male,Yes,0,Ph.d,31000,268000,B,10000,Good
642,642,642,Male,No,2,Ph.d,21000,484000,D,2500,Excellent
643,643,643,Male,Yes,2,Ph.d,27000,304000,B,10000,Good
644,644,644,Male,Yes,1,Not Educated,37000,391000,B,10000,Excellent
645,645,645,Male,No,3,Ph.d,14000,270000,A,15000,Good
646,646,646,Male,Yes,3,Ph.d,25000,318000,B,10000,Good
647,647,647,Male,No,0,Ph.d,8000,309000,C,5000,Excellent
648,648,648,Male,Yes,2,Ph.d,15000,202000,B,10000,Good
649,649,649,Male,Yes,2,PG,39000,356000,B,10000,Excellent
650,650,650,Male,Yes,1,Not Educated,25000,419000,A,15000,Excellent
651,651,651,Male,No,3,PG,48000,169000,A,15000,Moderate
652,652,652,Male,Yes,2,PG,26000,284000,A,15000,Good
653,653,653,Male,No,5,Ph.d,11000,186000,B,10000,Moderate
654,654,654,Male,No,1,Ph.d,11000,153000,B,10000,Moderate
655,655,655,Female,Yes,2,Ph.d,17000,287000,A,15000,Good
656,656,656,Male,Yes,3,Ph.d,26000,498000,A,15000,Excellent
657,657,657,Male,Yes,4,Ph.d,37000,59000,B,10000,Average
658,658,658,Male,Yes,0,Ph.d,24000,358000,B,10000,Excellent
659,659,659,Male,Yes,1,Ph.d,18000,353000,B,10000,Excellent
660,660,660,Male,Yes,1,Ph.d,27000,410000,D,2500,Excellent
661,661,661,Male,Yes,1,Ph.d,37000,111000,A,15000,Moderate
662,662,662,Male,Yes,1,Ph.d,46000,238000,B,10000,Good
663,663,663,Female,Yes,1,Not Educated,36000,91000,A,15000,Moderate
664,664,664,Male,Yes,1,UG,43000,500000,B,10000,Excellent
665,665,665,Female,Yes,2,Ph.d,10000,442000,B,10000,Excellent
666,666,666,Male,Yes,5,Not Educated,37000,491000,C,5000,Excellent
667,667,667,Male,Yes,2,Not Educated,5000,436000,B,10000,Excellent
668,668,668,Male,Yes,1,Ph.d,5000,301000,B,10000,Good
669,669,669,Male,Yes,0,PG,26000,374000,B,10000,Excellent
670,670,670,Female,Yes,4,UG,25000,237000,B,10000,Good
671,671,671,Male,Yes,1,UG,45000,374000,A,15000,Excellent
672,672,672,Male,Yes,1,Ph.d,32000,312000,B,10000,Excellent
673,673,673,Female,Yes,4,Ph.d,28000,34000,B,10000,Poor
674,674,674,Male,Yes,1,Not Educated,48000,155000,D,2500,Moderate
675,675,675,Male,Yes,0,Not Educated,39000,357000,C,5000,Excellent
676,676,676,Male,Yes,4,Not Educated,30000,293000,D,2500,Good
677,677,677,Male,Yes,1,UG,45000,495000,B,10000,Excellent
678,678,678,Male,No,5,Ph.d,40000,345000,B,10000,Excellent
679,679,679,Female,No,2,Not Educated,41000,112000,B,10000,Moderate
680,680,680,Female,No,5,Not Educated,30000,149000,B,10000,Moderate
681,681,681,Male,Yes,3,UG,28000,323000,B,10000,Excellent
682,682,682,Female,Yes,1,Ph.d,50000,245000,C,5000,Good
683,683,683,Male,Yes,0,Ph.d,39000,395000,B,10000,Excellent
684,684,684,Male,No,2,Ph.d,25000,141000,D,2500,Moderate
685,685,685,Male,Yes,0,Ph.d,24000,120000,B,10000,Moderate
686,686,686,Male,Yes,0,UG,29000,249000,B,10000,Good
687,687,687,Male,Yes,4,Ph.d,33000,415000,C,5000,Excellent
688,688,688,Female,Yes,3,Not Educated,22000,439000,B,10000,Excellent
689,689,689,Male,No,4,Not Educated,20000,169000,B,10000,Moderate
690,690,690,Male,No,0,Ph.d,28000,127000,D,2500,Moderate
691,691,691,Female,Yes,5,Ph.d,45000,481000,D,2500,Excellent
692,692,692,Male,Yes,3,Ph.d,46000,440000,C,5000,Excellent
693,693,693,Male,Yes,2,Not Educated,39000,410000,D,2500,Excellent
694,694,694,Female,No,1,Ph.d,28000,81000,A,15000,Moderate
695,695,695,Male,Yes,1,Ph.d,45000,198000,B,10000,Good
696,696,696,Female,Yes,0,Ph.d,44000,81000,D,2500,Moderate
697,697,697,Male,No,2,Ph.d,17000,419000,C,5000,Excellent
698,698,698,Male,Yes,4,Ph.d,19000,184000,B,10000,Moderate
699,699,699,Male,Yes,3,Ph.d,8000,147000,D,2500,Moderate
700,700,700,Male,Yes,5,Not Educated,8000,252000,C,5000,Good
701,701,701,Male,Yes,1,Ph.d,7000,489000,B,10000,Excellent
702,702,702,Male,No,2,Ph.d,28000,238000,B,10000,Good
703,703,703,Male,Yes,3,Ph.d,6000,289000,B,10000,Good
704,704,704,Male,No,5,UG,9000,423000,C,5000,Excellent
705,705,705,Male,Yes,5,Not Educated,23000,369000,B,10000,Excellent
706,706,706,Female,Yes,4,Ph.d,40000,439000,C,5000,Excellent
707,707,707,Male,Yes,4,Ph.d,8000,496000,B,10000,Excellent
708,708,708,Male,Yes,1,Ph.d,17000,77000,B,10000,Moderate
709,709,709,Male,Yes,1,Ph.d,22000,298000,B,10000,Good
710,710,710,Female,No,4,Not Educated,8000,121000,A,15000,Average
711,711,711,Male,Yes,3,UG,46000,454000,A,15000,Excellent
712,712,712,Male,No,1,Ph.d,48000,455000,B,10000,Excellent
713,713,713,Female,No,5,Ph.d,9000,104000,B,10000,Average
714,714,714,Female,Yes,5,PG,13000,181000,B,10000,Moderate
715,715,715,Female,No,1,Ph.d,25000,44000,B,10000,Average
716,716,716,Male,Yes,5,Ph.d,35000,318000,B,10000,Good
717,717,717,Female,Yes,2,Ph.d,36000,461000,D,2500,Excellent
718,718,718,Male,Yes,2,Ph.d,38000,209000,B,10000,Good
719,719,719,Female,Yes,4,Not Educated,50000,448000,A,15000,Excellent
720,720,720,Male,Yes,4,Ph.d,45000,412000,B,10000,Excellent
721,721,721,Female,Yes,4,Ph.d,37000,458000,B,10000,Excellent
722,722,722,Male,Yes,2,PG,23000,176000,B,10000,Moderate
723,723,723,Male,Yes,4,UG,36000,162000,B,10000,Moderate
724,724,724,Male,No,4,UG,14000,241000,B,10000,Good
725,725,725,Male,Yes,3,UG,34000,294000,B,10000,Good
726,726,726,Male,Yes,1,Ph.d,13000,20000,B,10000,Average
727,727,727,Male,No,1,UG,21000,196000,B,10000,Good
728,728,728,Female,Yes,3,UG,6000,216000,C,5000,Good
729,729,729,Male,No,4,Ph.d,33000,376000,A,15000,Excellent
730,730,730,Male,Yes,2,Ph.d,7000,353000,D,2500,Excellent
731,731,731,Female,No,1,PG,17000,299000,B,10000,Good
732,732,732,Male,Yes,3,Ph.d,6000,245000,B,10000,Good
733,733,733,Female,Yes,2,PG,32000,173000,B,10000,Moderate
734,734,734,Female,No,1,Ph.d,30000,327000,D,2500,Excellent
735,735,735,Male,Yes,1,Ph.d,26000,206000,B,10000,Good
736,736,736,Female,Yes,2,Ph.d,19000,370000,B,10000,Excellent
737,737,737,Male,Yes,1,PG,43000,310000,B,10000,Excellent
738,738,738,Male,Yes,4,Ph.d,22000,480000,D,2500,Excellent
739,739,739,Female,Yes,0,Ph.d,15000,304000,D,2500,Excellent
740,740,740,Female,Yes,1,Ph.d,41000,285000,A,15000,Good
741,741,741,Female,Yes,5,Ph.d,38000,51000,B,10000,Poor
742,742,742,Male,Yes,4,PG,14000,318000,A,15000,Good
743,743,743,Male,Yes,1,Not Educated,49000,444000,B,10000,Excellent
744,744,744,Male,Yes,0,Ph.d,35000,75000,B,10000,Moderate
745,745,745,Male,No,2,Ph.d,37000,411000,A,15000,Excellent
746,746,746,Male,Yes,4,Ph.d,13000,311000,B,10000,Good
747,747,747,Male,Yes,5,Ph.d,19000,381000,B,10000,Excellent
748,748,748,Male,Yes,2,Ph.d,8000,240000,B,10000,Good
749,749,749,Female,Yes,5,Not Educated,9000,481000,B,10000,Excellent
750,750,750,Male,No,0,Ph.d,19000,198000,B,10000,Good
751,751,751,Male,No,2,Ph.d,49000,246000,B,10000,Good
752,752,752,Female,Yes,3,Ph.d,34000,249000,B,10000,Good
753,753,753,Male,Yes,3,Ph.d,8000,208000,D,2500,Good
754,754,754,Male,Yes,3,Ph.d,24000,412000,B,10000,Excellent
755,755,755,Female,Yes,3,Ph.d,34000,55000,B,10000,Average
756,756,756,Female,No,3,UG,32000,159000,B,10000,Moderate
757,757,757,Female,Yes,1,Ph.d,26000,287000,B,10000,Good
758,758,758,Male,Yes,2,Ph.d,48000,335000,D,2500,Excellent
759,759,759,Male,Yes,5,UG,47000,102000,B,10000,Average
760,760,760,Female,Yes,1,Ph.d,7000,418000,B,10000,Excellent
761,761,761,Male,Yes,5,Ph.d,24000,28000,B,10000,Poor
762,762,762,Male,Yes,0,Ph.d,32000,429000,B,10000,Excellent
763,763,763,Male,Yes,3,Ph.d,36000,389000,B,10000,Excellent
764,764,764,Male,No,2,Ph.d,42000,250000,A,15000,Good
765,765,765,Male,Yes,0,PG,46000,416000,B,10000,Excellent
766,766,766,Male,Yes,1,Ph.d,39000,132000,B,10000,Moderate
767,767,767,Male,Yes,3,Ph.d,36000,72000,C,5000,Average
768,768,768,Male,Yes,2,Ph.d,16000,113000,B,10000,Moderate
769,769,769,Male,No,4,Ph.d,44000,179000,B,10000,Moderate
770,770,770,Male,Yes,0,Ph.d,43000,234000,C,5000,Good
771,771,771,Male,Yes,2,PG,34000,334000,B,10000,Excellent
772,772,772,Male,Yes,4,PG,20000,26000,B,10000,Poor
773,773,773,Female,Yes,2,Not Educated,45000,70000,B,10000,Average
